# name: AS Org
# date: 201101
# program start time: 2014-07-20 03:04:39
# file creation time: 2014-07-20 03:04:40
# exe:build-as_org2info.pl
#    argument: -w /project/as2org/families.txt
#    argument: -D 201101
#    argument: /data/external/whois-database-dumps/201101/20110131.delegated-afrinic.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-apnic.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-arin.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-lacnic.txt.gz/data/external/whois-database-dumps/201101/20110131.delegated-iana.txt.gz
# format:org_id|changed|org_name|country|source
26604|20060815||@aut-26604-LACNIC|LACNIC
26605|20040722||@aut-26605-LACNIC|LACNIC
26606|20060815||@aut-26606-LACNIC|LACNIC
26607|20060717||@aut-26607-LACNIC|LACNIC
26608|20060815||@aut-26608-LACNIC|LACNIC
26609|20060717||@aut-26609-LACNIC|LACNIC
26610|20060815||@aut-26610-LACNIC|LACNIC
26611|20091124||@aut-26611-LACNIC|LACNIC
26612|20050114||@aut-26612-LACNIC|LACNIC
26613|20040430||@aut-26613-LACNIC|LACNIC
26614|20100924||@aut-26614-LACNIC|LACNIC
26615|20091109||@aut-26615-LACNIC|LACNIC
26616|20030918||@aut-26616-LACNIC|LACNIC
26617|20040721||@aut-26617-LACNIC|LACNIC
26618|20090810||@aut-26618-LACNIC|LACNIC
26619|20041011||@aut-26619-LACNIC|LACNIC
26620|20031016||@aut-26620-LACNIC|LACNIC
26621|20071009||@aut-26621-LACNIC|LACNIC
26622|20090827||@aut-26622-LACNIC|LACNIC
26625|20050221|NAMIBNET|ORG-ICCT1-AFRINIC|AFRINIC
26710|20101203|ANYCAST|@aut-26710-RIPE|RIPE
26753|20090502|IN2NET-NETWORK|@family-3284|RIPE
26754|20050221|LFI-AS|@aut-26754-AFRINIC|AFRINIC
26940|20081114|LEVI-STRAUSS-CO|@aut-26940-RIPE|RIPE
27027|20091125|ANBELL|@aut-27027-RIPE|RIPE
27205|20100720|Markit|@aut-27205-RIPE|RIPE
27263|20090708|AVONNET|@family-16598|RIPE
27313|20090209|Spencer-Stuart|@aut-27313-RIPE|RIPE
27318|20100723|ISC-LAX1|@aut-27318-RIPE|RIPE
27320|20100723|ISC-ROM1|@aut-27320-RIPE|RIPE
27321|20100723|ISC-SJC1|@aut-27321-RIPE|RIPE
27322|20100723|ISC-JNB1|@aut-27322-RIPE|RIPE
27455|20100707|WTCO|@aut-27455-RIPE|RIPE
27471|20101116|BC-CLOUD-SERVICES|@family-16594|RIPE
27576|20061114|AfOL-Zw-NET|@aut-27576-AFRINIC|AFRINIC
27598|20080821|INTERNET-SOLUTIONS-MI-NETWORK|ORG-TIS1-AFRINIC|AFRINIC
27620|20070326|UTIWORLDWIDE|@aut-27620-RIPE|RIPE
27648|20050225||@aut-27648-LACNIC|LACNIC
27649|20041011||@aut-27649-LACNIC|LACNIC
27650|20061201||@aut-27650-LACNIC|LACNIC
27651|20030819||@aut-27651-LACNIC|LACNIC
27652|20030808||@aut-27652-LACNIC|LACNIC
27653|20041021||@aut-27653-LACNIC|LACNIC
27654|20041109||@aut-27654-LACNIC|LACNIC
27655|20030812||@aut-27655-LACNIC|LACNIC
27656|20030618||@aut-27656-LACNIC|LACNIC
27657|20051206||@aut-27657-LACNIC|LACNIC
27658|20031016||@aut-27658-LACNIC|LACNIC
27659|20040819||@aut-27659-LACNIC|LACNIC
27660|20110105||@aut-27660-LACNIC|LACNIC
27661|20050119||@aut-27661-LACNIC|LACNIC
27662|20030618||@aut-27662-LACNIC|LACNIC
27663|20041110||@aut-27663-LACNIC|LACNIC
27664|20050509||@aut-16735-LACNIC|LACNIC
27665|20081015||@aut-27665-LACNIC|LACNIC
27666|20040217||@aut-27666-LACNIC|LACNIC
27667|20040217||@aut-27667-LACNIC|LACNIC
27668|20030321||@aut-27668-LACNIC|LACNIC
27669|20030729||@aut-27669-LACNIC|LACNIC
27670|20030904||@aut-27670-LACNIC|LACNIC
27671|20040217||@aut-27671-LACNIC|LACNIC
27672|20040217||@aut-27672-LACNIC|LACNIC
27673|20040115||@aut-27673-LACNIC|LACNIC
27674|20041116||@aut-27674-LACNIC|LACNIC
27675|20040325||@aut-27675-LACNIC|LACNIC
27676|20081020||@aut-27676-LACNIC|LACNIC
27677|20071228||@aut-27677-LACNIC|LACNIC
27678|20100531||@aut-27678-LACNIC|LACNIC
27679|20040415||@aut-27679-LACNIC|LACNIC
27680|20050407||@aut-27680-LACNIC|LACNIC
27681|20040315||@aut-27681-LACNIC|LACNIC
27682|20040217||@aut-27682-LACNIC|LACNIC
27683|20090316||@aut-27683-LACNIC|LACNIC
27684|20040217||@aut-27684-LACNIC|LACNIC
27685|20040207||@aut-27685-LACNIC|LACNIC
27686|20040315||@aut-27686-LACNIC|LACNIC
27687|20040415||@aut-27687-LACNIC|LACNIC
27688|20030924||@aut-27688-LACNIC|LACNIC
27689|20040415||@aut-27689-LACNIC|LACNIC
27690|20031218||@aut-27690-LACNIC|LACNIC
27691|20051227||@aut-27691-LACNIC|LACNIC
27692|20041129||@aut-27692-LACNIC|LACNIC
27693|20040415||@aut-27693-LACNIC|LACNIC
27694|20101117||@aut-27694-LACNIC|LACNIC
27695|20041129||@aut-27695-LACNIC|LACNIC
27696|20060817||@aut-27696-LACNIC|LACNIC
27697|20080725||@aut-27697-LACNIC|LACNIC
27698|20040415||@aut-27698-LACNIC|LACNIC
27699|20040415||@aut-27699-LACNIC|LACNIC
27700|20060609||@aut-27700-LACNIC|LACNIC
27701|20080612||@aut-27701-LACNIC|LACNIC
27702|20090818||@aut-27702-LACNIC|LACNIC
27703|20041126||@aut-27703-LACNIC|LACNIC
27704|20090122||@aut-27704-LACNIC|LACNIC
27705|20090810||@aut-27705-LACNIC|LACNIC
27706|20040415||@aut-27706-LACNIC|LACNIC
27708|20040415||@aut-27708-LACNIC|LACNIC
27709|20030926||@aut-27709-LACNIC|LACNIC
27710|20040517||@aut-27710-LACNIC|LACNIC
27711|20051115||@aut-27711-LACNIC|LACNIC
27712|20030808||@aut-27712-LACNIC|LACNIC
27713|20040906||@aut-27713-LACNIC|LACNIC
27714|20030814||@aut-27714-LACNIC|LACNIC
27715|20030811||@aut-27715-LACNIC|LACNIC
27716|20031018||@aut-27716-LACNIC|LACNIC
27717|20061003||@aut-27717-LACNIC|LACNIC
27718|20040124||@aut-27718-LACNIC|LACNIC
27719|20030917||@aut-27719-LACNIC|LACNIC
27720|20031106||@aut-27720-LACNIC|LACNIC
27721|20090506||@aut-27721-LACNIC|LACNIC
27722|20030901||@aut-27722-LACNIC|LACNIC
27723|20030930||@aut-27723-LACNIC|LACNIC
27724|20030916||@aut-27724-LACNIC|LACNIC
27725|20040407||@aut-27725-LACNIC|LACNIC
27726|20041129||@aut-27726-LACNIC|LACNIC
27727|20041215||@aut-27727-LACNIC|LACNIC
27728|20031218||@aut-27728-LACNIC|LACNIC
27729|20050519||@aut-27729-LACNIC|LACNIC
27730|20040225||@aut-27730-LACNIC|LACNIC
27731|20050909||@aut-27731-LACNIC|LACNIC
27732|20040322||@aut-27732-LACNIC|LACNIC
27733|20050810||@aut-27733-LACNIC|LACNIC
27734|20041016||@aut-27734-LACNIC|LACNIC
27735|20050902||@aut-27735-LACNIC|LACNIC
27736|20041130||@aut-27736-LACNIC|LACNIC
27737|20061012||@aut-27737-LACNIC|LACNIC
27738|20040525||@aut-27738-LACNIC|LACNIC
27739|20040520||@aut-27739-LACNIC|LACNIC
27740|20100513||@aut-27740-LACNIC|LACNIC
27741|20040525||@aut-27741-LACNIC|LACNIC
27742|20040510||@aut-27742-LACNIC|LACNIC
27743|20100629||@aut-27743-LACNIC|LACNIC
27744|20090522||@aut-27744-LACNIC|LACNIC
27745|20050621||@aut-27745-LACNIC|LACNIC
27746|20050119||@aut-27746-LACNIC|LACNIC
27747|20061207||@aut-27747-LACNIC|LACNIC
27748|20040617||@aut-27748-LACNIC|LACNIC
27749|20040615||@aut-27749-LACNIC|LACNIC
27750|20050810||@aut-27750-LACNIC|LACNIC
27751|20041118||@aut-27751-LACNIC|LACNIC
27752|20060610||@aut-27752-LACNIC|LACNIC
27753|20041222||@aut-27753-LACNIC|LACNIC
27754|20041229||@aut-27754-LACNIC|LACNIC
27755|20051109||@aut-27755-LACNIC|LACNIC
27756|20050210||@aut-27756-LACNIC|LACNIC
27757|20050302||@aut-27757-LACNIC|LACNIC
27758|20080214||@aut-27758-LACNIC|LACNIC
27759|20050304||@aut-27759-LACNIC|LACNIC
27760|20050311||@aut-27760-LACNIC|LACNIC
27761|20070523||@aut-27761-LACNIC|LACNIC
27762|20050328||@aut-27762-LACNIC|LACNIC
27763|20090126||@aut-27763-LACNIC|LACNIC
27764|20050401||@aut-27764-LACNIC|LACNIC
27765|20050404||@aut-27765-LACNIC|LACNIC
27766|20050415||@aut-27766-LACNIC|LACNIC
27767|20050418||@aut-27767-LACNIC|LACNIC
27768|20061009||@aut-27768-LACNIC|LACNIC
27769|20060715||@aut-27769-LACNIC|LACNIC
27770|20050525||@aut-27770-LACNIC|LACNIC
27771|20070418||@aut-27771-LACNIC|LACNIC
27773|20101111||@aut-27773-LACNIC|LACNIC
27774|20050622||@aut-27774-LACNIC|LACNIC
27775|20050628||@aut-27775-LACNIC|LACNIC
27776|20050628||@aut-27776-LACNIC|LACNIC
27777|20050630||@aut-27777-LACNIC|LACNIC
27778|20050721||@aut-27778-LACNIC|LACNIC
27779|20071009||@aut-27779-LACNIC|LACNIC
27780|20050801||@aut-27780-LACNIC|LACNIC
27781|20050816||@aut-27781-LACNIC|LACNIC
27782|20050815||@aut-27782-LACNIC|LACNIC
27783|20050830||@aut-27783-LACNIC|LACNIC
27784|20050913||@aut-27784-LACNIC|LACNIC
27785|20050913||@aut-27785-LACNIC|LACNIC
27786|20050921||@aut-27786-LACNIC|LACNIC
27787|20050923||@aut-27787-LACNIC|LACNIC
27788|20050927||@aut-27788-LACNIC|LACNIC
27789|20051004||@aut-27789-LACNIC|LACNIC
27790|20051006||@aut-27790-LACNIC|LACNIC
27791|20051031||@aut-27791-LACNIC|LACNIC
27792|20051104||@aut-27792-LACNIC|LACNIC
27793|20051103||@aut-27793-LACNIC|LACNIC
27794|20051107||@aut-27794-LACNIC|LACNIC
27795|20081023||@aut-27795-LACNIC|LACNIC
27796|20051108||@aut-27796-LACNIC|LACNIC
27797|20080130||@aut-27797-LACNIC|LACNIC
27798|20100115||@aut-27798-LACNIC|LACNIC
27799|20051121||@aut-27799-LACNIC|LACNIC
27800|20051122||@aut-27800-LACNIC|LACNIC
27801|20070928||@aut-27801-LACNIC|LACNIC
27802|20060109||@aut-27802-LACNIC|LACNIC
27803|20060116||@aut-27803-LACNIC|LACNIC
27804|20060125||@aut-27804-LACNIC|LACNIC
27805|20100115||@aut-27805-LACNIC|LACNIC
27806|20060511||@aut-27806-LACNIC|LACNIC
27807|20081020||@aut-27807-LACNIC|LACNIC
27808|20091020||@aut-27808-LACNIC|LACNIC
27809|20060214||@aut-27809-LACNIC|LACNIC
27810|20060223||@aut-27810-LACNIC|LACNIC
27811|20060310||@aut-27811-LACNIC|LACNIC
27812|20060316||@aut-27812-LACNIC|LACNIC
27813|20080822||@aut-27813-LACNIC|LACNIC
27814|20081201||@aut-27814-LACNIC|LACNIC
27815|20060425||@aut-27815-LACNIC|LACNIC
27816|20060323||@aut-27816-LACNIC|LACNIC
27817|20060330||@aut-27817-LACNIC|LACNIC
27818|20060401||@aut-27818-LACNIC|LACNIC
27819|20060403||@aut-27819-LACNIC|LACNIC
27820|20101019||@aut-27820-LACNIC|LACNIC
27821|20060426||@aut-27821-LACNIC|LACNIC
27822|20101008||@aut-27822-LACNIC|LACNIC
27823|20060512||@aut-27823-LACNIC|LACNIC
27824|20060524||@aut-27824-LACNIC|LACNIC
27825|20061024||@aut-27825-LACNIC|LACNIC
27826|20081103||@aut-27826-LACNIC|LACNIC
27827|20060530||@aut-27827-LACNIC|LACNIC
27828|20090720||@aut-27828-LACNIC|LACNIC
27829|20060605||@aut-27829-LACNIC|LACNIC
27830|20060606||@aut-27830-LACNIC|LACNIC
27831|20100818||@aut-27831-LACNIC|LACNIC
27832|20060607||@aut-27832-LACNIC|LACNIC
27833|20060608||@aut-27833-LACNIC|LACNIC
27834|20060612||@aut-27834-LACNIC|LACNIC
27835|20060614||@aut-27835-LACNIC|LACNIC
27836|20060621||@aut-27836-LACNIC|LACNIC
27837|20060621||@aut-27837-LACNIC|LACNIC
27838|20060622||@aut-27838-LACNIC|LACNIC
27839|20060622||@aut-27839-LACNIC|LACNIC
27840|20060624||@aut-27840-LACNIC|LACNIC
27841|20090901||@aut-27841-LACNIC|LACNIC
27842|20060720||@aut-27842-LACNIC|LACNIC
27843|20060818||@aut-27843-LACNIC|LACNIC
27844|20060804||@aut-27844-LACNIC|LACNIC
27845|20080225||@aut-27845-LACNIC|LACNIC
27847|20060821||@aut-27847-LACNIC|LACNIC
27848|20100602||@aut-27848-LACNIC|LACNIC
27849|20060829||@aut-27849-LACNIC|LACNIC
27850|20060915||@aut-27850-LACNIC|LACNIC
27851|20061219||@aut-27851-LACNIC|LACNIC
27852|20060920||@aut-27852-LACNIC|LACNIC
27853|20060922||@aut-27853-LACNIC|LACNIC
27854|20061002||@aut-27854-LACNIC|LACNIC
27855|20061003||@aut-27855-LACNIC|LACNIC
27856|20061002||@aut-27856-LACNIC|LACNIC
27857|20061003||@aut-27857-LACNIC|LACNIC
27858|20061004||@aut-27858-LACNIC|LACNIC
27859|20100602||@aut-27859-LACNIC|LACNIC
27860|20061010||@aut-27860-LACNIC|LACNIC
27861|20061011||@aut-27861-LACNIC|LACNIC
27862|20061011||@aut-27862-LACNIC|LACNIC
27863|20061011||@aut-27863-LACNIC|LACNIC
27864|20100305||@aut-27864-LACNIC|LACNIC
27865|20061017||@aut-27865-LACNIC|LACNIC
27866|20061018||@aut-27866-LACNIC|LACNIC
27867|20061023||@aut-27867-LACNIC|LACNIC
27868|20061028||@aut-27868-LACNIC|LACNIC
27870|20061110||@aut-27870-LACNIC|LACNIC
27871|20061128||@aut-27871-LACNIC|LACNIC
27872|20061130||@aut-27872-LACNIC|LACNIC
27873|20070315||@aut-27873-LACNIC|LACNIC
27874|20070109||@aut-27874-LACNIC|LACNIC
27875|20070112||@aut-27875-LACNIC|LACNIC
27876|20070201||@aut-27876-LACNIC|LACNIC
27877|20070118||@aut-27877-LACNIC|LACNIC
27878|20070122||@aut-27878-LACNIC|LACNIC
27879|20070202||@aut-27879-LACNIC|LACNIC
27880|20070206||@aut-27880-LACNIC|LACNIC
27881|20070207||@aut-27881-LACNIC|LACNIC
27882|20070216||@aut-27882-LACNIC|LACNIC
27883|20100112||@aut-27883-LACNIC|LACNIC
27884|20070309||@aut-27884-LACNIC|LACNIC
27885|20070313||@aut-27885-LACNIC|LACNIC
27886|20070312||@aut-27886-LACNIC|LACNIC
27887|20070326||@aut-27887-LACNIC|LACNIC
27888|20070326||@aut-27888-LACNIC|LACNIC
27889|20070330||@aut-27889-LACNIC|LACNIC
27890|20070419||@aut-27890-LACNIC|LACNIC
27891|20070503||@aut-27891-LACNIC|LACNIC
27892|20070713||@aut-27892-LACNIC|LACNIC
27893|20071214||@aut-27893-LACNIC|LACNIC
27894|20090713||@aut-27894-LACNIC|LACNIC
27895|20090622||@aut-27895-LACNIC|LACNIC
27896|20070515||@aut-27896-LACNIC|LACNIC
27897|20070424||@aut-27897-LACNIC|LACNIC
27898|20070424||@aut-27898-LACNIC|LACNIC
27899|20091228||@aut-27899-LACNIC|LACNIC
27900|20070504||@aut-27900-LACNIC|LACNIC
27901|20100330||@aut-27901-LACNIC|LACNIC
27902|20070508||@aut-27902-LACNIC|LACNIC
27903|20070509||@aut-27903-LACNIC|LACNIC
27904|20070509||@aut-27904-LACNIC|LACNIC
27905|20070515||@aut-27905-LACNIC|LACNIC
27906|20070518||@aut-27906-LACNIC|LACNIC
27907|20070531||@aut-27907-LACNIC|LACNIC
27908|20070612||@aut-27908-LACNIC|LACNIC
27909|20070621||@aut-27909-LACNIC|LACNIC
27910|20070625||@aut-27910-LACNIC|LACNIC
27911|20070702||@aut-27911-LACNIC|LACNIC
27912|20070713||@aut-27912-LACNIC|LACNIC
27913|20100602||@aut-27913-LACNIC|LACNIC
27914|20070719||@aut-27914-LACNIC|LACNIC
27915|20070720||@aut-27915-LACNIC|LACNIC
27916|20100602||@aut-27916-LACNIC|LACNIC
27917|20070727||@aut-27917-LACNIC|LACNIC
27918|20070802||@aut-27918-LACNIC|LACNIC
27919|20080229||@aut-27919-LACNIC|LACNIC
27920|20080730||@aut-27920-LACNIC|LACNIC
27921|20070818||@aut-27921-LACNIC|LACNIC
27922|20070820||@aut-27922-LACNIC|LACNIC
27923|20070820||@aut-27923-LACNIC|LACNIC
27924|20070822||@aut-27924-LACNIC|LACNIC
27925|20080408||@aut-27925-LACNIC|LACNIC
27926|20070830||@aut-27926-LACNIC|LACNIC
27927|20070830||@aut-27927-LACNIC|LACNIC
27928|20070911||@aut-27928-LACNIC|LACNIC
27929|20070913||@aut-27929-LACNIC|LACNIC
27930|20100712||@aut-27930-LACNIC|LACNIC
27931|20070914||@aut-27931-LACNIC|LACNIC
27932|20080827||@aut-27932-LACNIC|LACNIC
27933|20070927||@aut-27933-LACNIC|LACNIC
27934|20071010||@aut-27934-LACNIC|LACNIC
27935|20071011||@aut-27935-LACNIC|LACNIC
27936|20071011||@aut-27936-LACNIC|LACNIC
27937|20071019||@aut-27937-LACNIC|LACNIC
27938|20071025||@aut-27938-LACNIC|LACNIC
27939|20071025||@aut-27939-LACNIC|LACNIC
27940|20071030||@aut-27940-LACNIC|LACNIC
27941|20071031||@aut-27941-LACNIC|LACNIC
27942|20071101||@aut-27942-LACNIC|LACNIC
27943|20071123||@aut-27943-LACNIC|LACNIC
27944|20071128||@aut-27944-LACNIC|LACNIC
27945|20071206||@aut-27945-LACNIC|LACNIC
27946|20071213||@aut-27946-LACNIC|LACNIC
27947|20071221||@aut-27947-LACNIC|LACNIC
27948|20110126||@aut-27948-LACNIC|LACNIC
27949|20080114||@aut-27949-LACNIC|LACNIC
27950|20080117||@aut-27950-LACNIC|LACNIC
27951|20080117||@aut-27951-LACNIC|LACNIC
27952|20080117||@aut-27952-LACNIC|LACNIC
27953|20080121||@aut-27953-LACNIC|LACNIC
27954|20080130||@aut-27954-LACNIC|LACNIC
27955|20080130||@aut-27955-LACNIC|LACNIC
27956|20090401||@aut-27956-LACNIC|LACNIC
27957|20080131||@aut-27957-LACNIC|LACNIC
27958|20080218||@aut-27958-LACNIC|LACNIC
27959|20080214||@aut-27959-LACNIC|LACNIC
27960|20080215||@aut-27960-LACNIC|LACNIC
27961|20080226||@aut-27961-LACNIC|LACNIC
27962|20081210||@aut-27962-LACNIC|LACNIC
27963|20080304||@aut-27963-LACNIC|LACNIC
27964|20080328||@aut-27964-LACNIC|LACNIC
27965|20080402||@aut-27965-LACNIC|LACNIC
27966|20080407||@aut-27966-LACNIC|LACNIC
27967|20080414||@aut-27967-LACNIC|LACNIC
27968|20080414||@aut-27968-LACNIC|LACNIC
27969|20080425||@aut-27969-LACNIC|LACNIC
27970|20080522||@aut-27970-LACNIC|LACNIC
27971|20080522||@aut-27971-LACNIC|LACNIC
27972|20080603||@aut-27972-LACNIC|LACNIC
27973|20101122||@aut-27973-LACNIC|LACNIC
27974|20080603||@aut-27974-LACNIC|LACNIC
27975|20080610||@aut-27975-LACNIC|LACNIC
27976|20080612||@aut-27976-LACNIC|LACNIC
27977|20080612||@aut-27977-LACNIC|LACNIC
27978|20080617||@aut-27978-LACNIC|LACNIC
27979|20080702||@aut-27979-LACNIC|LACNIC
27980|20080703||@aut-27980-LACNIC|LACNIC
27981|20080703||@aut-27981-LACNIC|LACNIC
27982|20080707||@aut-27982-LACNIC|LACNIC
27983|20100601||@aut-27983-LACNIC|LACNIC
27984|20080716||@aut-27984-LACNIC|LACNIC
27985|20080725||@aut-27985-LACNIC|LACNIC
27986|20080801||@aut-27986-LACNIC|LACNIC
27987|20080806||@aut-27987-LACNIC|LACNIC
27988|20090206||@aut-27988-LACNIC|LACNIC
27989|20080821||@aut-27989-LACNIC|LACNIC
27990|20100121||@aut-27990-LACNIC|LACNIC
27991|20080813||@aut-27991-LACNIC|LACNIC
27992|20080821||@aut-27992-LACNIC|LACNIC
27993|20080829||@aut-27993-LACNIC|LACNIC
27994|20080908||@aut-27994-LACNIC|LACNIC
27995|20100813||@aut-27995-LACNIC|LACNIC
27996|20080912||@aut-27996-LACNIC|LACNIC
27997|20080911||@aut-27997-LACNIC|LACNIC
27998|20080919||@aut-27998-LACNIC|LACNIC
27999|20080926||@aut-27999-LACNIC|LACNIC
28000|20080326||@aut-28000-LACNIC|LACNIC
28001|20091026||@aut-28001-LACNIC|LACNIC
28002|20091026||@aut-28002-LACNIC|LACNIC
28005|20100122||@aut-28005-LACNIC|LACNIC
28006|20081006||@aut-28006-LACNIC|LACNIC
28007|20081006||@aut-28007-LACNIC|LACNIC
28008|20100115||@aut-28008-LACNIC|LACNIC
28009|20081021||@aut-28009-LACNIC|LACNIC
28010|20081020||@aut-28010-LACNIC|LACNIC
28011|20081023||@aut-28011-LACNIC|LACNIC
28012|20081023||@aut-28012-LACNIC|LACNIC
28013|20081023||@aut-28013-LACNIC|LACNIC
28014|20081031||@aut-28014-LACNIC|LACNIC
28015|20081105||@aut-28015-LACNIC|LACNIC
28016|20081106||@aut-28016-LACNIC|LACNIC
28017|20081113||@aut-28017-LACNIC|LACNIC
28018|20081114||@aut-28018-LACNIC|LACNIC
28019|20081203||@aut-28019-LACNIC|LACNIC
28020|20081128||@aut-28020-LACNIC|LACNIC
28021|20081206||@aut-28021-LACNIC|LACNIC
28022|20081209||@aut-28022-LACNIC|LACNIC
28023|20081212||@aut-28023-LACNIC|LACNIC
28024|20081218||@aut-28024-LACNIC|LACNIC
28025|20081219||@aut-28025-LACNIC|LACNIC
28026|20081224||@aut-28026-LACNIC|LACNIC
28027|20081230||@aut-28027-LACNIC|LACNIC
28028|20081230||@aut-28028-LACNIC|LACNIC
28029|20090102||@aut-28029-LACNIC|LACNIC
28030|20090115||@aut-28030-LACNIC|LACNIC
28031|20090122||@aut-28031-LACNIC|LACNIC
28032|20101229||@aut-28032-LACNIC|LACNIC
28033|20090126||@aut-28033-LACNIC|LACNIC
28034|20090126||@aut-28034-LACNIC|LACNIC
28035|20090129||@aut-28035-LACNIC|LACNIC
28036|20090129||@aut-28036-LACNIC|LACNIC
28037|20090202||@aut-28037-LACNIC|LACNIC
28038|20090211||@aut-28038-LACNIC|LACNIC
28039|20090225||@aut-28039-LACNIC|LACNIC
28040|20090226||@aut-28040-LACNIC|LACNIC
28041|20090303||@aut-28041-LACNIC|LACNIC
28042|20090310||@aut-28042-LACNIC|LACNIC
28043|20090311||@aut-28043-LACNIC|LACNIC
28044|20090313||@aut-28044-LACNIC|LACNIC
28045|20090324||@aut-28045-LACNIC|LACNIC
28046|20090330||@aut-28046-LACNIC|LACNIC
28047|20090331||@aut-28047-LACNIC|LACNIC
28048|20090331||@aut-28048-LACNIC|LACNIC
28049|20090331||@aut-28049-LACNIC|LACNIC
28050|20090403||@aut-28050-LACNIC|LACNIC
28051|20091010||@aut-28051-LACNIC|LACNIC
28052|20090407||@aut-28052-LACNIC|LACNIC
28053|20090415||@aut-28053-LACNIC|LACNIC
28054|20100602||@aut-28054-LACNIC|LACNIC
28055|20090424||@aut-28055-LACNIC|LACNIC
28056|20090429||@aut-28056-LACNIC|LACNIC
28057|20090507||@aut-28057-LACNIC|LACNIC
28058|20090515||@aut-28058-LACNIC|LACNIC
28059|20090519||@aut-28059-LACNIC|LACNIC
28060|20090601||@aut-28060-LACNIC|LACNIC
28061|20090624||@aut-28061-LACNIC|LACNIC
28062|20090624||@aut-28062-LACNIC|LACNIC
28063|20090626||@aut-28063-LACNIC|LACNIC
28064|20090703||@aut-28064-LACNIC|LACNIC
28065|20090703||@aut-28065-LACNIC|LACNIC
28066|20090704||@aut-28066-LACNIC|LACNIC
28067|20090717||@aut-28067-LACNIC|LACNIC
28068|20090722||@aut-28068-LACNIC|LACNIC
28069|20090722||@aut-28069-LACNIC|LACNIC
28070|20090722||@aut-28070-LACNIC|LACNIC
28071|20090724||@aut-28071-LACNIC|LACNIC
28072|20090728||@aut-28072-LACNIC|LACNIC
28073|20090904||@aut-28073-LACNIC|LACNIC
28074|20090804||@aut-28074-LACNIC|LACNIC
28075|20090804||@aut-28075-LACNIC|LACNIC
28076|20090813||@aut-28076-LACNIC|LACNIC
28077|20090814||@aut-28077-LACNIC|LACNIC
28078|20100107||@aut-28078-LACNIC|LACNIC
28079|20090826||@aut-28079-LACNIC|LACNIC
28080|20090827||@aut-28080-LACNIC|LACNIC
28081|20090827||@aut-28081-LACNIC|LACNIC
28082|20090908||@aut-28082-LACNIC|LACNIC
28083|20100205||@aut-28083-LACNIC|LACNIC
28084|20090922||@aut-28084-LACNIC|LACNIC
28085|20090923||@aut-28085-LACNIC|LACNIC
28086|20100719||@aut-28086-LACNIC|LACNIC
28087|20091010||@aut-28087-LACNIC|LACNIC
28088|20091013||@aut-28088-LACNIC|LACNIC
28089|20091023||@aut-28089-LACNIC|LACNIC
28090|20091104||@aut-28090-LACNIC|LACNIC
28091|20091105||@aut-28091-LACNIC|LACNIC
28092|20091105||@aut-28092-LACNIC|LACNIC
28093|20091104||@aut-28093-LACNIC|LACNIC
28094|20091107||@aut-28094-LACNIC|LACNIC
28095|20091109||@aut-28095-LACNIC|LACNIC
28096|20091112||@aut-28096-LACNIC|LACNIC
28097|20091118||@aut-28097-LACNIC|LACNIC
28098|20091125||@aut-28098-LACNIC|LACNIC
28099|20091125||@aut-28099-LACNIC|LACNIC
28100|20091130||@aut-28100-LACNIC|LACNIC
28101|20091201||@aut-28101-LACNIC|LACNIC
28102|20091201||@aut-28102-LACNIC|LACNIC
28103|20101104||@aut-28103-LACNIC|LACNIC
28104|20091204||@aut-28104-LACNIC|LACNIC
28105|20091210||@aut-28105-LACNIC|LACNIC
28106|20091214||@aut-28106-LACNIC|LACNIC
28107|20091214||@aut-28107-LACNIC|LACNIC
28108|20091228||@aut-28108-LACNIC|LACNIC
28109|20100104||@aut-28109-LACNIC|LACNIC
28110|20100112||@aut-28110-LACNIC|LACNIC
28111|20100114||@aut-28111-LACNIC|LACNIC
28112|20100120||@aut-28112-LACNIC|LACNIC
28113|20100201||@aut-28113-LACNIC|LACNIC
28114|20100201||@aut-28114-LACNIC|LACNIC
28115|20100205||@aut-28115-LACNIC|LACNIC
28116|20100205||@aut-28116-LACNIC|LACNIC
28117|20100213||@aut-28117-LACNIC|LACNIC
28118|20100212||@aut-28118-LACNIC|LACNIC
28119|20100211||@aut-28119-LACNIC|LACNIC
28120|20101221||@aut-28120-LACNIC|LACNIC
28271|20061227||@aut-28271-LACNIC|LACNIC
28272|20070105||@aut-28272-LACNIC|LACNIC
28273|20070209||@aut-28273-LACNIC|LACNIC
28274|20070215||@aut-28274-LACNIC|LACNIC
28275|20070313||@aut-28275-LACNIC|LACNIC
28276|20070313||@aut-28276-LACNIC|LACNIC
28277|20070323||@aut-28277-LACNIC|LACNIC
28278|20070326||@aut-28278-LACNIC|LACNIC
28279|20070326||@aut-28279-LACNIC|LACNIC
28280|20070330||@aut-28280-LACNIC|LACNIC
28281|20070330||@aut-28281-LACNIC|LACNIC
28282|20070410||@aut-28282-LACNIC|LACNIC
28283|20070419||@aut-28283-LACNIC|LACNIC
28284|20070424||@aut-28284-LACNIC|LACNIC
28285|20070502||@aut-28285-LACNIC|LACNIC
28286|20070502||@aut-28286-LACNIC|LACNIC
28287|20070502||@aut-28287-LACNIC|LACNIC
